54.37,104.35
53.02,137.23
57.62,168.97
65.33,200.67
79.66,226.65
99.73,247.33
123.86,263.68
152.85,268.86
182.36,263.1
207.42,246.14
227.95,224.7
242.2,197.92
249.3,165.71
252.89,133.73
250.87,101.07
229.88,83.46
213.58,76.47
190.01,77.85
171.52,82
73.76,85.12
89.09,78.17
112.01,78.9
130.4,82.52
86.22,107.4
104.13,98.4
124.25,107.93
104.33,113.01
104.65,104.96
216.34,105.46
197.44,97.03
178.16,107.28
197.95,111.62
196.95,103.6
151.1,100.88
130.49,148.86
122.25,163.55
130.3,173.58
152.04,177.41
173.89,173.03
181.78,162.72
172.83,148.24
151.31,132.5
136.01,168.26
167.63,167.7
113.82,204.9
127.8,197.83
142.14,195.28
152,197.22
162,194.98
176.62,197.21
191.34,203.78
181.04,212.14
168.39,217.64
152.25,219.63
136.22,218.09
123.86,212.9
133.5,205.21
152.13,206.43
170.96,204.64
170.93,203.62
152.18,204.93
133.68,204.15
151.48,162.13
93.48,101.04
115.84,100.72
114.69,111.11
94.22,111.31
208.43,99.31
185.93,99.81
187.56,110.08
208.17,109.65
