61.93,106.18
57.71,137.31
60.39,168.11
68.18,199.38
81.81,227.99
101.15,252.4
123.39,272.19
150.12,277.74
179.12,273.25
206.09,255.57
229.51,232.51
246.54,204.19
255.51,171.37
258.46,139.75
253.83,106.9
226.06,84.67
209.65,77.57
186.46,78.2
168.09,81.75
78.56,83.88
91.31,77.71
112.66,78.46
130.3,81.91
88.79,106.47
105.37,99.04
124.3,106.08
105.46,110.32
106.31,104.29
214.51,106.46
195.9,98.95
177.59,106.2
196.25,110.45
195.83,104.33
148.91,98.69
126.46,143
117.65,158.12
125.2,168.66
147.24,173.27
172.16,169.02
180.5,158.19
170.62,143.01
147.09,128.11
131.15,163.87
163.73,163.39
112.1,203.69
123.91,196.37
137.43,193.37
147.75,195.56
158.41,193.36
173.82,196.51
189.26,204.02
178.36,212.43
164.65,217.89
148.18,219.43
132.73,217.67
121.13,212.08
130.41,205.45
148.39,207.29
167.82,205.65
167.62,202.8
148.14,203.92
130.16,202.6
145.57,156.23
95.65,101.19
116.05,100.62
115.15,108.75
96.31,109.01
206.4,101.12
185.32,100.65
186.48,108.83
205.9,109.15
