49.82,107.98
45.96,142.65
49.34,175.6
57.27,208.36
72.38,236.51
94.48,258.44
120.82,274.66
150.69,279.87
181.1,275.1
208.58,259.42
231.67,237.65
247.52,209.28
255.58,175.99
258.9,142.9
254.73,108.13
229.41,83.51
213.49,75.76
189.61,75.95
170.87,79.7
71.91,83.24
87.09,75.41
110.82,75.68
129.44,79.53
85.15,105.5
103.45,96.56
123.21,104.91
103.57,109.82
104.12,102.74
216.78,105.91
198.18,96.86
178.41,105.12
198.05,110.15
197.85,103.06
150.18,96.49
128.22,140.61
118.89,156.45
127.24,167.37
149.73,170.23
173.06,167.55
181.62,156.56
172.11,140.68
149.71,124.93
134.53,160.81
165.24,160.8
111.45,204.15
125.32,195.06
139.97,191.27
150.16,193.63
160.42,191.35
175.58,195.23
190.26,204.52
179.66,212.36
166.58,217.05
150.34,218.33
134.31,216.85
121.75,212.07
131.46,204.13
150.36,205.37
169.62,204.36
169.44,201.59
150.24,201.84
131.38,201.44
149.39,151.91
92.77,99.21
114.87,98.59
113.88,107.95
93.54,108.5
208.97,99.57
186.76,98.82
187.73,108.2
208.18,108.88
