54.95,102.79
50.77,132.39
53.29,161.55
60.59,191.68
74.82,217.18
96.14,236.53
120.98,251.27
147.56,255.91
175.43,251.95
202.86,237.87
226.72,219.07
242.88,193.69
251.15,163.59
254.24,134.25
250.32,104.12
224.88,85.7
209.79,77.73
186.59,77.31
168.39,80.63
77.21,85.12
91.33,77.52
113.85,77.29
131.76,80.71
89.09,106.69
106.21,100.44
124.66,105.59
106.49,110.36
106.99,104.66
212.24,107.01
194.61,100.57
176.32,105.76
194.45,110.58
194.31,104.83
149.61,96.7
127.54,136.26
118.13,150.01
125.83,159.92
148,163.78
171.54,160.31
179.6,150.46
169.91,136.55
148.4,123.1
133.35,155.7
162.82,155.63
109.33,188.9
124.28,182.9
138.57,180.82
148.08,183.27
157.79,180.95
172.87,183.24
189.26,189.45
178.22,199.28
164.81,205.26
148.07,206.81
131.89,205.08
119.38,198.84
129.53,191.94
148.24,193.51
167.7,192.13
167.55,189.95
148.13,190.62
129.57,189.65
147.42,147.53
96.74,102.43
116.5,101.41
116,108.63
97.33,109.24
204.29,102.61
184.3,101.58
184.9,108.83
203.72,109.51
